activity,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean()
WALKING,0.24017201,-0.010125373,-0.13227579,0.96359035,-0.21965641,0.041946722,0.37286026,0.065232875,-0.17746295,0.0030474257,-0.15438841,0.1489438,-0.070611178,0.058415363,-0.29813634,-0.20762383,-0.20762383,-0.21945166,-0.20371349,-0.49348923,-0.27100898,0.14212732,-0.47145546,-0.3332662,0.13934944,-0.54193147,-0.30607795,-0.46044397,-0.10640129,-0.25526386,-0.13865464,-0.46266443,-0.59937767
WALKING,0.32605469,0.016412344,-0.12860583,0.96506064,-0.21592044,0.045309872,0.052149995,-0.34549823,-0.068743809,-0.026904334,-0.12116055,0.10703953,-0.3467049,-0.10123753,-0.34112199,-0.18886964,-0.18886964,-0.14764589,-0.18274013,-0.44760782,-0.3202385,0.30614832,-0.45605301,-0.34910187,0.36432918,-0.48341955,-0.14678797,-0.42802789,-0.14360211,-0.11401581,0.021094433,-0.38584841,-0.56085473
WALKING,0.34246076,-0.041919428,-0.12290268,0.96661369,-0.207336,0.045062541,0.056858334,0.12081357,0.12863163,-0.063302424,-0.097454403,-0.012429003,-0.38100113,0.11022752,0.0052979362,-0.17081968,-0.17081968,-0.14154439,-0.21423197,-0.42755969,-0.28558837,0.32963482,-0.37010289,-0.28616049,0.32002658,-0.37951224,-0.28614551,-0.39200451,-0.12139042,-0.081481327,0.064324659,-0.39009147,-0.509305
WALKING,0.19079141,-0.0078116399,-0.010446864,0.96343806,-0.19590878,0.022667399,0.23362942,0.10951904,0.03723285,0.20284528,-0.2515216,0.11956918,-0.14654701,-0.2933228,0.040297626,-0.21090256,-0.21090256,-0.27797579,-0.17670131,-0.48235352,-0.27237145,0.054935362,-0.5110576,-0.28741059,-0.11879951,-0.59614196,-0.2842532,-0.37634603,-0.17458615,-0.25261608,-0.22336735,-0.43506274,-0.58384301
WALKING,0.307067,0.011397594,-0.068094381,0.96365321,-0.19762671,0.044519699,0.601109,-0.6101539,-0.41699152,0.0069386005,-0.14621175,0.12937561,0.060925348,0.11483606,0.08831636,-0.145605,-0.145605,-0.14593796,-0.15920194,-0.44940306,-0.15769604,0.16284786,-0.49964696,-0.18664685,0.14606705,-0.50272776,-0.28693976,-0.39661713,-0.040443573,-0.24826751,0.013862727,-0.4454907,-0.57176884
WALKING,0.344479,-0.028307945,-0.10095811,0.96435566,-0.1978858,0.042071414,-0.14556934,-0.26323731,-0.14157032,-0.0056037222,-0.092466788,0.12678439,0.03286121,-0.046062944,0.013561995,-0.095476418,-0.095476418,-0.004044862,-0.14737497,-0.43526708,-0.084906861,0.34433372,-0.41229492,0.0012076498,0.33671459,-0.43473559,-0.29204949,-0.38774643,-0.11701362,-0.084436212,0.076982752,-0.43796543,-0.54764557
WALKING,0.24093541,-0.058485872,-0.15071559,0.96275688,-0.20010953,0.040122749,-0.31337181,0.63171998,0.11799079,-0.015207843,-0.12900801,0.18798114,-0.11524424,-0.26841152,0.07654713,-0.12768014,-0.12768014,-0.10095984,-0.16788724,-0.45466508,-0.045426749,0.31859972,-0.51270041,-0.069427981,0.26930837,-0.5723607,-0.29987911,-0.37060616,-0.11432274,-0.015664324,0.1375976,-0.40173674,-0.51267598
WALKING,0.24891975,-0.0062364041,-0.13932156,0.96703147,-0.21170506,0.035496062,0.36372684,0.27796315,-0.030304435,-0.019913514,-0.091648478,0.17256609,-0.18245971,0.040422396,-0.24796573,-0.18703064,-0.18703064,-0.20332573,-0.19023588,-0.45569517,-0.24124482,0.23709858,-0.53718828,-0.32646717,0.23756253,-0.61304695,-0.24817058,-0.40797561,-0.08781625,-0.15441316,-0.029827418,-0.38690723,-0.55737576
WALKING,0.31171796,-0.012070346,-0.11007469,0.96597702,-0.21398592,0.037350772,0.15746696,0.030602845,0.20180205,0.020164218,-0.13007232,0.040105631,-0.13008727,0.030279203,-0.50167824,-0.15098971,-0.15098971,-0.13740572,-0.15164707,-0.37902705,-0.23058745,0.28477925,-0.48049888,-0.25987118,0.30093067,-0.55196296,-0.2220237,-0.3602092,-0.0088885896,-0.073447799,0.0222232,-0.38114917,-0.49731815
WALKING,0.26924134,-0.039172089,-0.11484764,0.95489057,-0.20566217,0.045070653,-0.2935024,-0.16239534,0.19734308,-0.071664477,-0.063195144,-0.030414673,-0.29388489,0.025677847,-0.064163245,-0.14819562,-0.14819562,-0.12541132,-0.0968585,-0.37130459,-0.21650259,0.26992224,-0.47956097,-0.24591735,0.23940877,-0.53968383,-0.1556682,-0.3463876,-0.070883833,-0.098931593,-0.071716443,-0.34373801,-0.44547589
WALKING,0.20709585,-0.010484694,-0.074225792,0.95016287,-0.20878059,0.042766547,0.3472455,-0.22343756,-0.051674681,-0.10346402,-0.048403819,0.103925,-0.14932913,-0.1041182,-0.059214146,-0.17218571,-0.17218571,-0.1838239,-0.14892386,-0.42881998,-0.22511838,0.12766327,-0.49414617,-0.25588355,0.061517782,-0.54921374,-0.24795623,-0.39427562,-0.03382065,-0.17050635,-0.1201134,-0.44500983,-0.45646036
WALKING,0.32304819,-0.021889426,-0.082578355,0.95269452,-0.2199052,0.04059229,0.15786555,0.053882448,-0.18011118,-0.044813851,-0.070759539,0.098617843,0.24073117,-0.15400359,0.023744102,-0.086280007,-0.086280007,-0.059680603,-0.12564141,-0.35661207,-0.1238525,0.16765282,-0.44978638,-0.074564994,0.21006064,-0.4585971,-0.10268745,-0.33321733,0.067434383,-0.07931544,0.054964769,-0.32939505,-0.39874358
WALKING,0.29766092,-0.029555515,-0.11271367,0.95932575,-0.22154615,0.03639937,-0.3169969,0.1310285,-0.11768329,-0.00079772676,-0.029468146,0.092400381,0.05486802,-0.17365808,0.21843694,-0.094447386,-0.094447386,-5.0999809e-05,-0.086436133,-0.34944231,-0.10069962,0.15203489,-0.41244168,-0.083007334,0.18294633,-0.41991241,-0.1597553,-0.31532332,0.023065752,-0.050873153,0.021743317,-0.30821029,-0.38425261
WALKING,0.18399426,-0.0026509458,-0.099754289,0.96123839,-0.22069621,0.036576645,0.28807967,0.064855657,-0.098541675,0.027310535,-0.095953108,0.19703192,-0.20470562,0.10914119,-0.020310969,-0.14933637,-0.14933637,-0.09982434,-0.15446916,-0.40828148,-0.087146885,0.049592066,-0.44032248,-0.069299227,0.026155561,-0.48877241,-0.13900449,-0.36904623,-0.059043262,-0.056926502,-0.047111159,-0.38085236,-0.42675177
WALKING,0.28955936,-0.015708354,-0.13269309,0.95097341,-0.22167378,0.049476292,0.1667297,-0.23707702,-0.13541975,-0.019698978,-0.17373228,0.1393721,-0.36195751,0.047651343,-0.42738514,-0.18009653,-0.18009653,-0.14008294,-0.19286178,-0.41786334,-0.19916605,0.16468055,-0.43787668,-0.13711518,0.17022087,-0.4764254,-0.13290612,-0.43226629,-0.084985126,-0.088153844,-0.047684977,-0.43170778,-0.54128564
WALKING,0.37346243,-0.044616611,-0.14961341,0.9477605,-0.2257437,0.050120826,-0.12858121,0.048051544,0.059023839,-0.025141739,-0.094007319,-0.015646812,-0.26921497,0.050084466,-0.23480942,-0.18732372,-0.18732372,-0.13072233,-0.20191607,-0.42407512,-0.29447619,0.24047332,-0.44921547,-0.31046365,0.21218965,-0.47893148,-0.28466271,-0.44503704,-0.048447339,-0.13615324,-0.08122682,-0.47211253,-0.54778201
WALKING_DOWNSTAIRS,0.3862422,-0.034773216,-0.10150016,0.9300291,-0.15847439,0.064272919,-0.0162154,0.37797301,-0.24709063,-0.34507268,-0.026278653,0.10808617,-0.18408922,0.086585718,0.23788973,0.42818661,0.42818661,0.2206279,-0.11165576,-0.38908185,0.32774117,-0.01227194,-0.022346661,0.29752377,-0.21776541,-0.0061853003,-0.37173206,-0.26630459,0.16397924,0.29137118,0.38122774,-0.35276271,-0.40020922
WALKING_DOWNSTAIRS,0.30034056,-0.056690073,-0.31781518,0.93002928,-0.16104029,0.044717695,0.74833027,0.049261964,0.1790288,-0.63273647,0.33428618,0.001403122,0.13048896,-0.079812126,-0.57819871,0.22926986,0.22926986,0.14863021,0.17496533,-0.34339387,0.28947994,0.0037333547,-0.11511039,0.2619963,-0.10091029,-0.11971607,-0.15109566,-0.22678959,0.3749686,0.23238855,0.2906384,-0.19806585,-0.35965462
WALKING_DOWNSTAIRS,0.2006192,-0.030790558,-0.075162206,0.94588498,-0.16966648,-0.0052754255,0.083698509,-0.32410019,0.25668935,-0.33322138,0.048532671,-0.0038059672,0.049068823,-0.35667739,-0.21069758,0.3028295,0.3028295,0.076960072,0.13258101,-0.35424025,0.29813498,0.1113693,-0.065413549,0.1933786,-0.050464217,-0.18410994,-0.06930584,-0.27531838,0.33456419,0.32083231,0.19663703,-0.10176317,-0.42019965
WALKING_DOWNSTAIRS,0.39363943,-0.066243538,-0.056163506,0.94954449,-0.17744722,-0.0019477382,-0.37693015,0.11041627,-0.38720877,-0.13543011,-0.22742124,0.020177239,0.13044981,-0.069126656,0.6432032,0.45621597,0.45621597,0.27695276,0.060568735,-0.31255842,0.42416946,0.45949836,0.10397947,0.28738549,0.22324414,0.050880037,0.055080679,-0.21188285,0.3280086,0.48998064,0.36097962,-0.053725511,-0.39278881
WALKING_DOWNSTAIRS,0.22131676,-0.038663497,-0.1542049,0.93861322,-0.19179381,0.0092920713,0.34111399,-0.15576025,0.32226445,0.035492232,-0.06125572,-0.022247857,0.027348963,-0.10820428,-0.3780128,0.34430407,0.34430407,0.22284487,0.17130907,-0.33813746,0.17226748,0.43420369,0.070709749,0.18605174,0.23842424,0.059182529,0.00095294199,-0.11630002,0.045501859,0.36652281,0.22875088,-0.16918498,-0.40060733
WALKING_DOWNSTAIRS,0.23419084,0.074661498,0.023292936,0.92423142,-0.20326386,0.015326473,-0.46119344,0.029358438,0.21787223,0.51911706,-0.20864271,0.17553256,-0.45377013,0.047943474,0.0038909721,0.28485225,0.28485225,0.10168194,-0.01073174,-0.40091597,0.26822004,0.061403284,-0.10574385,0.18206571,-0.02997659,-0.10814318,-0.3461203,-0.24888892,0.028688028,0.25107473,0.13847586,-0.39920758,-0.47426784
WALKING_DOWNSTAIRS,0.45672635,-0.035531494,-0.11676909,0.93840862,-0.17889105,0.0053518175,0.36818501,0.54187199,0.15117127,0.30343852,-0.45840717,0.04551379,-0.33340209,-0.099391117,0.37689421,0.4435828,0.4435828,0.22379988,-0.050975223,-0.30305868,0.356337,0.28383849,-0.021920333,0.2845452,-0.03286835,-0.004795948,-0.20354423,-0.24811972,0.23081371,0.28751298,0.24227533,-0.29100866,-0.42104103
WALKING_DOWNSTAIRS,0.26492684,-0.024506751,-0.15405005,0.95679904,-0.17220822,-0.0075736303,0.30307183,-0.27511643,-0.091254783,-0.35859608,0.012317484,0.19098226,-0.36578955,0.25858053,-0.21083156,0.25185601,0.25185601,0.023456139,-0.062620401,-0.36518752,0.03620462,0.17249716,-0.1503183,0.047939012,0.0067879587,-0.17649136,-0.18108023,-0.28114681,0.075831098,0.10310664,0.096372764,-0.33361129,-0.47332395
WALKING_DOWNSTAIRS,0.1360427,-0.032178887,-0.058822828,0.96171893,-0.1747618,-0.008848361,0.17591185,-0.23441411,0.45679562,-0.32096331,0.19977928,0.045455121,0.050541916,-0.15417097,-0.24042581,0.21572796,0.21572796,0.03470583,0.0051732543,-0.3499667,0.19214076,0.091337407,-0.22041186,0.23921653,0.047376989,-0.24524665,-0.31414296,-0.19951689,0.23922214,0.21561644,0.17353013,-0.3648344,-0.37033971
WALKING_DOWNSTAIRS,0.18493458,-0.018501763,-0.059464851,0.93564723,-0.18094438,0.01050816,0.13043709,0.042484682,0.10868084,-0.27778762,0.081576224,-0.071012126,0.074010188,-0.35011072,-0.089375935,0.35164159,0.35164159,0.14597551,0.085917662,-0.26219668,0.29525399,0.23878594,-0.143791,0.3201185,0.055882102,-0.2097687,-0.088713002,-0.047025353,0.26019543,0.2345965,0.19123019,-0.18758898,-0.36552677
WALKING_DOWNSTAIRS,0.40002864,-0.014952793,-0.12698908,0.92311912,-0.18301709,0.015930672,-0.018593839,0.02026864,-0.74675388,-0.10145583,-0.23858136,0.087076167,-0.0344198,0.19499836,0.11973994,0.33407485,0.33407485,0.090184322,0.11109863,-0.25207165,0.17915053,0.13500577,-0.0010867442,0.13064019,-0.039705673,-0.18083377,-0.073450217,-0.10459893,0.16991052,0.2522906,0.06685388,-0.16448144,-0.44365583
WALKING_DOWNSTAIRS,0.20770807,-0.012197788,-0.12667523,0.93484356,-0.18811339,0.0077582608,0.36334989,-0.2535384,0.31611763,0.447461,-0.30997264,0.090396458,0.096173353,-0.31711466,-0.71382662,0.31635005,0.31635005,0.060461875,-0.040822598,-0.31040333,0.22842623,0.18564992,-0.18825056,0.16493161,-0.062001173,-0.23061519,-0.28038394,-0.24038921,0.31833901,0.19930697,0.1982635,-0.21218991,-0.38297085
WALKING_DOWNSTAIRS,0.29395748,-0.010952968,-0.032399827,0.93179902,-0.15846895,0.025483182,0.21501201,-0.33549741,-0.014412421,0.44102768,-0.41536587,0.071002464,-0.2502586,-0.24584638,0.019952127,0.25156442,0.25156442,0.11815459,-0.042378495,-0.35705678,0.15339979,0.1824218,-0.095819091,0.23055549,-0.001418506,-0.11284906,-0.38631148,-0.2176393,0.12800928,0.19016179,0.28306289,-0.33982114,-0.46931484
WALKING_DOWNSTAIRS,0.35653342,-0.0073060966,-0.17240611,0.94801753,-0.15095643,0.030780374,-0.30700242,0.077250176,-0.076678639,-0.18703958,-0.076264859,0.1368229,-0.51955184,-0.10178202,0.32252458,0.12504185,0.12504185,-0.0088259058,-0.043730646,-0.40422018,0.092332172,0.0015330659,-0.26933965,0.15772517,-0.13495666,-0.24951371,0.013128925,-0.21322218,-0.0076875329,0.1078133,0.14527288,-0.29955313,-0.51413912
WALKING_DOWNSTAIRS,0.29944918,-0.049150433,-0.1843334,0.96480439,-0.15185794,0.0053490017,-0.23978387,0.13680015,-0.035852441,-0.41697178,0.044655963,0.10074916,0.015908143,0.13735835,-0.21055661,0.12770789,0.12770789,-0.039389345,0.014030153,-0.32105216,0.13604299,0.068230867,-0.2460745,0.10329003,-0.087759802,-0.25667254,-0.27382036,-0.17354573,0.2510315,0.15561614,0.092678918,-0.25723616,-0.43455756
WALKING_DOWNSTAIRS,0.12951378,-0.022880964,-0.11334682,0.96051319,-0.15913636,-0.0027583309,0.63274735,-0.38182444,0.13810221,-0.17044735,0.1088214,0.12962794,-0.038431563,0.22451512,-0.86534747,0.1535474,0.1535474,0.028229513,-0.037986575,-0.34101124,0.12605889,0.2057931,-0.13656314,0.1138814,-0.01820872,-0.13852428,-0.19119787,-0.19744854,0.47283048,0.11367214,0.11266127,-0.22891175,-0.42336651
WALKING_DOWNSTAIRS,0.2823454,-0.025172168,-0.055333146,0.9526213,-0.16760585,0.003923595,0.03425724,0.031563841,0.10762985,-0.12342581,0.037934753,0.033714957,-0.11531658,-0.28394678,0.081678717,0.22438674,0.22438674,0.091156286,-0.0056063459,-0.335755,0.082433277,0.062094839,-0.018975179,0.13532915,-0.10851861,-0.012520249,-0.187336,-0.14942119,0.16730604,0.16097852,0.12096308,-0.15731396,-0.32755895
WALKING_DOWNSTAIRS,0.36700247,-0.035996483,-0.059207657,0.95015373,-0.17974015,0.0056440998,-0.18466221,0.53858006,-0.40951452,0.20568362,-0.32956611,0.03628431,0.064778893,-0.19776418,0.37692832,0.2111865,0.2111865,0.06041778,-0.043644084,-0.35089588,0.060168857,0.046266149,-0.086026736,0.079147,-0.14866336,-0.069851615,-0.15253771,-0.24884912,0.079019375,0.21496467,0.058923845,-0.26336076,-0.38840579
WALKING_DOWNSTAIRS,0.24312286,0.018245662,-0.16698873,0.94923069,-0.18098794,0.012688211,0.18488175,0.13387723,-0.13215464,0.39481505,-0.27519182,0.20234159,-0.37232588,0.25717386,-0.092661321,0.095867547,0.095867547,-0.054633796,-0.14912695,-0.42539609,-0.03557542,-0.16324448,-0.30715196,0.0086185705,-0.27939921,-0.30143551,-0.45847416,-0.31309636,-0.03837669,0.058938693,0.030662657,-0.44859606,-0.53144059
WALKING_UPSTAIRS,0.10569277,-0.039864377,0.0057445288,0.96882502,-0.25438581,0.010495744,-0.22784924,0.21672849,0.044985774,0.3605854,-0.29997632,0.14505501,-0.090830218,-0.50022655,0.31059532,0.1239284,0.1239284,-0.079176544,0.16700577,-0.4646757,0.042855203,-0.055491668,-0.26972122,-0.062306829,-0.15409913,-0.45415891,-0.26267973,-0.017946208,-0.043395394,0.023769115,-0.045398268,-0.2365226,-0.59783022
WALKING_UPSTAIRS,0.27227759,-0.020258146,-0.1274931,0.93940859,-0.274223,0.026690553,-0.093595507,0.48129886,-0.32018988,0.59306374,-0.70275494,0.12890429,-0.26520865,0.028450998,-0.1678008,0.10650473,0.10650473,-0.062748545,0.31338113,-0.44250822,0.015367859,0.082865514,-0.24154542,0.027477335,-0.10224228,-0.42612009,-0.099365935,-0.1058919,-0.15646768,0.046092654,0.091287949,-0.084388351,-0.52302107
WALKING_UPSTAIRS,0.36785915,-0.016203191,-0.18120921,0.93560466,-0.27153596,0.023914883,0.37248311,0.090952703,-0.014795623,0.4190154,-0.3650411,-0.013531888,-0.47822633,0.3922983,-0.27000857,0.12055672,0.12055672,-0.063247546,0.2517359,-0.38543382,0.03272405,0.015841709,-0.27934284,0.023776407,-0.11809195,-0.45344646,0.12605135,-0.044488015,-0.040642435,-0.051941149,0.046009137,-0.027659567,-0.4923318
WALKING_UPSTAIRS,0.28385378,-0.023798832,-0.11756282,0.94108007,-0.26328069,0.016712893,-0.28792231,0.097626131,0.38992912,-0.083166937,0.21592741,-0.018435774,-0.081018153,0.22797462,-0.056047702,0.072333656,0.072333656,-0.16028805,0.022162946,-0.44025062,-0.05333742,-0.11770169,-0.30261104,-0.12271959,-0.19589484,-0.52115533,-0.15820523,-0.15591591,-0.090771879,-0.024479321,-0.12272621,-0.17456563,-0.56712924
WALKING_UPSTAIRS,0.22861859,-0.0056989052,-0.041526421,0.93666735,-0.2585509,0.022441337,0.10337489,-0.38650157,0.071594011,-0.016419816,0.079278585,0.16109651,0.094374579,-0.28946292,0.13220303,0.0038671147,0.0038671147,-0.17623687,0.14923229,-0.42691356,-0.051339411,-0.021135165,-0.35544516,-0.094272466,-0.22936168,-0.53097928,-0.0096934569,-0.1378022,-0.052893211,-0.077716364,-0.12496135,-0.14158093,-0.58490519
WALKING_UPSTAIRS,0.26095998,-0.033488133,-0.066540578,0.93614893,-0.26185227,0.028373328,0.16055627,-0.217203,-0.42710501,-0.19225115,-0.16675075,0.20783707,-0.22124693,-0.24096758,-0.081002792,-0.039874925,-0.039874925,-0.16405138,0.14539103,-0.42344213,-0.10605272,-0.093143742,-0.30050966,-0.069354198,-0.21543992,-0.55832209,-0.053484031,-0.14342579,-0.14993506,-0.057724788,-0.046424479,-0.23173178,-0.59237427
WALKING_UPSTAIRS,0.13959502,-0.012088407,-0.13879334,0.93268921,-0.27430144,0.02489619,0.12672,0.3844897,-0.15666831,-0.43451321,-0.099795266,0.1171851,-0.1614621,0.028971359,0.13737649,-0.076696574,-0.076696574,-0.2624455,-0.024413058,-0.52580105,-0.15059867,-0.055636645,-0.42001851,-0.14424169,-0.25635539,-0.567997,-0.38032135,-0.29272091,-0.20513296,-0.14374263,-0.10048727,-0.32124451,-0.63741753
WALKING_UPSTAIRS,0.13805939,-0.046265889,-0.024569782,0.95255716,-0.27321666,-6.2494123e-05,-0.36951084,0.052079604,0.36050434,0.37353907,-0.096616899,-0.13010628,-0.29303313,0.13480581,-0.11109131,0.062926677,0.062926677,-0.21972765,0.055245223,-0.48288424,-0.05534759,0.076381482,-0.40327732,-0.13655934,-0.13268031,-0.61580991,-0.23943854,-0.21581751,-0.11383483,-0.25919612,-0.10754497,-0.29033374,-0.54292186
WALKING_UPSTAIRS,0.18677291,0.0094872633,-0.085654817,0.9239114,-0.26909134,0.034628049,0.35734795,-0.25535655,0.074652583,0.19764849,-0.20872147,0.10004563,0.29234517,-0.51566384,0.31723904,0.025332048,0.025332048,-0.23604803,-0.034142988,-0.48066562,-0.04457377,0.053879712,-0.46641182,-0.10033252,-0.11426783,-0.63726598,-0.19894647,-0.18227694,-0.037455532,-0.21019686,-0.028680614,-0.23258238,-0.55166878
WALKING_UPSTAIRS,0.35580987,0.0065629368,-0.10415606,0.92798685,-0.26924251,0.032906633,0.52364389,-0.30813,0.10623734,0.4546513,-0.36276492,0.12621438,0.01912289,-0.30285246,0.26970594,0.0011193727,0.0011193727,-0.26187854,0.078201306,-0.48555793,-0.071173331,0.091460933,-0.41877453,-0.17689179,-0.12662586,-0.61637556,-0.21221317,-0.26717427,-0.082625703,-0.12135199,-0.032651067,-0.16950121,-0.5981087
WALKING_UPSTAIRS,0.2708122,-0.035738978,-0.077098765,0.93992743,-0.26919611,0.013947242,-0.15130612,0.0071823523,-0.13449229,0.26739275,-0.29492588,0.14355227,-0.18582535,-0.02084359,-0.37838197,-0.059747162,-0.059747162,-0.32109863,0.12307323,-0.5036327,-0.17939444,-0.042994653,-0.41300549,-0.2566368,-0.26435062,-0.62243813,-0.12954996,-0.30485241,-0.11328051,-0.14704432,-0.13852321,-0.16546575,-0.61873921
WALKING_UPSTAIRS,0.21564334,-0.037733989,-0.09930707,0.92892892,-0.26772509,0.01393616,-0.39062691,0.2737034,-0.48202054,0.085012143,-0.34638661,0.18711277,-0.058402176,0.00013153915,-0.46930676,-0.17415177,-0.17415177,-0.35959446,-0.026920054,-0.53935378,-0.16013611,-0.068519894,-0.38534987,-0.27979859,-0.21585894,-0.67145975,-0.2720428,-0.33861243,-0.037820504,-0.17997942,-0.20142626,-0.35542754,-0.65797207
WALKING_UPSTAIRS,0.2627822,0.027902637,-0.13381602,0.9258201,-0.26786521,0.018620037,0.38567204,0.11749153,-0.15196788,-0.0062927814,-0.16204238,0.078783555,-0.44940412,0.32368776,0.068910912,-0.11931891,-0.11931891,-0.32596866,-0.076683814,-0.56363092,-0.21326797,0.011907452,-0.45547719,-0.29011578,-0.13380459,-0.68425141,-0.1781571,-0.28019504,-0.2271077,-0.23526438,-0.19351073,-0.29573797,-0.70593948
WALKING_UPSTAIRS,0.39338348,-0.031453427,-0.13964237,0.93477067,-0.25664786,0.026082283,0.31224535,0.064321436,0.069028697,-0.43212557,0.15156161,0.03139694,-0.34827277,0.15252233,-0.23336211,-0.013219399,-0.013219399,-0.25822343,-0.056398155,-0.54688028,-0.21442627,0.07469756,-0.39496992,-0.30915095,-0.089945445,-0.61094806,-0.32590425,-0.318841,-0.17523644,-0.22014355,-0.20975303,-0.29850668,-0.68091679
WALKING_UPSTAIRS,0.29596486,-0.064145078,-0.17180733,0.93345814,-0.2550388,0.032257753,-0.38867856,0.078392806,0.15139372,-0.46496454,0.26874789,0.10072069,-0.18086738,0.015478329,-0.367173,-0.05576636,-0.05576636,-0.29510784,0.015071482,-0.54776031,-0.17518198,0.020668505,-0.42914247,-0.33749219,-0.12314985,-0.60136798,-0.31660964,-0.31214262,-0.14996399,-0.22804769,-0.27379698,-0.25551166,-0.67164108
WALKING_UPSTAIRS,0.16511734,-0.031654823,0.09716051,0.95444979,-0.27279648,-0.027683993,0.68919936,-0.076477899,-0.11616693,0.11465253,-0.11853341,0.031512605,-0.13000473,-0.12765375,0.42184011,0.035227952,0.035227952,-0.25766553,-0.11318142,-0.56059462,0.027585344,0.13571405,-0.37102375,-0.13220375,-0.046121725,-0.60563051,-0.39731438,-0.27653908,-0.051803009,-0.093867068,-0.14708715,-0.37330127,-0.65168193
WALKING_UPSTAIRS,0.29556406,-0.035663068,-0.051326715,0.928684,-0.29171531,0.020691094,0.16859065,0.15785902,-0.47493858,0.26297147,-0.5022321,0.16023053,0.21580733,-0.22288176,-0.11987448,-0.00066524986,-0.00066524986,-0.17890262,-0.034200378,-0.47214959,-0.14816038,0.14252132,-0.25099053,-0.14147378,-0.036897857,-0.58080046,-0.06906929,-0.18813998,-0.23963762,-0.10961164,-0.1024873,-0.11455845,-0.57598459
WALKING_UPSTAIRS,0.17256086,-0.01813755,-0.12387962,0.92602613,-0.29198981,0.019129815,-0.4105215,0.25383846,-0.069948562,0.44781079,-0.5462332,0.093983216,-0.13693507,-0.14409782,-0.34226054,-0.03614813,-0.03614813,-0.22585416,0.10113627,-0.44780291,-0.028873544,0.13702306,-0.42436594,-0.16963191,-0.055425139,-0.57070565,-0.16833629,-0.23999283,-0.13701505,-0.16290755,-0.18460175,-0.091519532,-0.49755657
WALKING_UPSTAIRS,0.21368654,0.032561447,-0.10495986,0.92650055,-0.28806142,0.013572869,0.33668061,-0.0042532763,-0.076300112,0.12477104,-0.25587105,0.053691491,-0.41678398,-0.024011196,-0.012964421,-0.069597822,-0.069597822,-0.32562061,-0.0077818288,-0.51954994,-0.19484628,-0.03541639,-0.42509658,-0.2932119,-0.18532472,-0.6164015,-0.12283711,-0.32107914,-0.18038089,-0.30330546,-0.28665574,-0.26694082,-0.55932608
